path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,market_start_utc,market_end_utc,raw_flat_cash_budget,raw_flat_total_debit,raw_flat_principal,raw_flat_fee,raw_flat_shares,raw_flat_avg_price,raw_flat_effective_cost_per_share,raw_flat_worst_price,raw_flat_levels_used,raw_flat_fill_ratio,raw_flat_win,raw_flat_pnl,sampled_flat_cash_budget,sampled_flat_total_debit,sampled_flat_principal,sampled_flat_fee,sampled_flat_shares,sampled_flat_avg_price,sampled_flat_effective_cost_per_share,sampled_flat_worst_price,sampled_flat_levels_used,sampled_flat_fill_ratio,sampled_flat_win,sampled_flat_pnl
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786243500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786243500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786243500,1786243800,True,100754,99222,94032,1432,1569,97653,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.8971681594848633,,leader_confirm_too_soon_after_pullback,UP,46.554,48.98,52.894,,,,,leader_confirm_too_soon_after_pullback,UP,47.0,49.0,54.0,,,,,2026-08-09T02:45:00+00:00,2026-08-09T02:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786243800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786243800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786243800,1786244100,True,92802,90954,86533,1735,1927,89027,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.9125900268554688,,leader_confirm_too_soon_after_pullback,DOWN,0.0,0.121,29.101,,,,,leader_confirm_too_soon_after_pullback,DOWN,0.0,1.0,30.0,,,,,2026-08-09T02:50:00+00:00,2026-08-09T02:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786244100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786244100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786244100,1786244400,True,85751,84391,80024,1266,1416,82975,0,0.0,299.988,301,UP,quotes+trades,0.99,0.99,1.552826166152954,,leader_confirm_too_soon_after_pullback,DOWN,0.0,0.301,3.416,,,,,opposite_confirmed_first,DOWN,0.0,1.0,60.0,,,,,2026-08-09T02:55:00+00:00,2026-08-09T03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786244400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786244400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786244400,1786244700,True,72933,71987,67520,897,963,71024,0,0.0,299.992,301,DOWN,quotes+trades,0.01,0.01,1.398831844329834,,leader_confirm_too_soon_after_pullback,DOWN,23.935,32.652,44.74,,,,,leader_confirm_too_soon_after_pullback,DOWN,24.0,33.0,45.0,,,,,2026-08-09T03:00:00+00:00,2026-08-09T03:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786244700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786244700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786244700,1786245000,True,87970,86845,82004,1072,1148,85697,0,0.0,299.979,301,DOWN,quotes+trades,0.01,0.01,1.8172662258148193,,leader_confirm_too_soon_after_pullback,UP,43.185,43.204,43.213,,,,,leader_confirm_too_early_in_market,UP,44.0,45.0,118.0,,,,,2026-08-09T03:05:00+00:00,2026-08-09T03:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786245000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786245000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786245000,1786245300,True,82381,81317,76835,1025,1075,80242,0,0.0,299.984,301,DOWN,quotes,0.001,,1.9323668479919434,,leader_confirm_too_soon_after_pullback,DOWN,140.435,140.879,154.841,,,,,leader_confirm_too_soon_after_pullback,DOWN,158.0,161.0,192.0,,,,,2026-08-09T03:10:00+00:00,2026-08-09T03:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786245300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786245300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786245300,1786245600,True,103445,101664,95546,1684,1845,99819,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.149266004562378,,leader_confirm_too_soon_after_pullback,DOWN,2.353,4.859,18.553,,,,,leader_confirm_too_soon_after_pullback,DOWN,3.0,5.0,19.0,,,,,2026-08-09T03:15:00+00:00,2026-08-09T03:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786245600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786245600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786245600,1786245900,True,66604,65831,60188,716,792,65039,0,0.0,300.0,301,UP,quotes+trades,0.999,0.999,1.9537997245788574,,no_pullback,UP,41.518,,,,,,,no_pullback,UP,42.0,,,,,,,2026-08-09T03:20:00+00:00,2026-08-09T03:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786245900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786245900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786245900,1786246200,True,90779,89533,85058,1181,1271,88262,0,0.0,299.991,301,DOWN,quotes+trades,0.01,0.01,1.8325800895690918,,leader_confirm_too_soon_after_pullback,UP,19.9,19.956,19.96,,,,,opposite_confirmed_first,UP,127.0,130.0,249.0,,,,,2026-08-09T03:25:00+00:00,2026-08-09T03:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786246200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786246200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786246200,1786246500,True,86213,84656,79532,1480,1584,83072,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.7963800430297852,,leader_confirm_too_soon_after_pullback,DOWN,0.805,0.814,0.82,,,,,leader_confirm_too_soon_after_pullback,DOWN,1.0,2.0,9.0,,,,,2026-08-09T03:30:00+00:00,2026-08-09T03:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786246500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786246500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786246500,1786246800,True,75584,74224,70617,1294,1438,72786,0,0.0,299.98,301,UP,quotes+trades,0.98,0.99,1.6932408809661865,,leader_confirm_too_soon_after_pullback,DOWN,18.486,56.754,56.786,,,,,leader_confirm_too_soon_after_pullback,DOWN,19.0,58.0,59.0,,,,,2026-08-09T03:35:00+00:00,2026-08-09T03:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786246800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786246800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786246800,1786247100,True,81758,80594,76469,1086,1205,79389,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.5946722030639648,,leader_confirm_too_soon_after_pullback,UP,40.23,43.371,58.715,,,,,leader_confirm_too_soon_after_pullback,UP,41.0,44.0,59.0,,,,,2026-08-09T03:40:00+00:00,2026-08-09T03:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786247100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786247100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786247100,1786247400,True,76026,75196,69301,790,838,74358,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.6084742546081543,,leader_confirm_too_soon_after_pullback,DOWN,101.044,110.476,132.757,,,,,leader_confirm_too_soon_after_pullback,DOWN,102.0,111.0,133.0,,,,,2026-08-09T03:45:00+00:00,2026-08-09T03:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786247400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786247400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786247400,1786247700,True,75767,74909,70073,809,871,74038,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.5910210609436035,,leader_confirm_too_soon_after_pullback,DOWN,197.259,197.309,198.537,,,,,no_pullback,DOWN,199.0,,,,,,,2026-08-09T03:50:00+00:00,2026-08-09T03:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786247700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786247700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786247700,1786248000,True,80693,79662,75591,994,1053,78609,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.280979871749878,,leader_confirm_too_soon_after_pullback,DOWN,11.295,20.391,28.005,,,,,leader_confirm_too_soon_after_pullback,DOWN,12.0,21.0,29.0,,,,,2026-08-09T03:55:00+00:00,2026-08-09T04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786248000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786248000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786248000,1786248300,True,87242,85953,81018,1239,1313,84640,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,1.837230920791626,,leader_confirm_too_soon_after_pullback,UP,159.54,176.789,192.703,,,,,opposite_confirmed_first,UP,160.0,177.0,242.0,,,,,2026-08-09T04:00:00+00:00,2026-08-09T04:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786248300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786248300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786248300,1786248600,True,75499,74524,70151,950,991,73533,0,0.0,299.993,301,UP,quotes+trades,0.999,0.99,1.6899259090423584,,leader_confirm_too_soon_after_pullback,UP,97.811,98.324,113.058,,,,,leader_confirm_too_soon_after_pullback,UP,98.0,99.0,114.0,,,,,2026-08-09T04:05:00+00:00,2026-08-09T04:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786248600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786248600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786248600,1786248900,True,76225,75290,71384,879,953,74337,0,0.0,299.992,301,UP,quotes+trades,0.99,0.99,1.9393017292022705,,no_pullback,UP,114.603,,,,,,,no_pullback,UP,115.0,,,,,,,2026-08-09T04:10:00+00:00,2026-08-09T04:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786248900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786248900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786248900,1786249200,True,83724,82506,77188,1152,1250,81256,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.553307056427002,,leader_confirm_too_soon_after_pullback,UP,20.136,23.986,47.274,,,,,leader_confirm_too_soon_after_pullback,UP,21.0,24.0,52.0,,,,,2026-08-09T04:15:00+00:00,2026-08-09T04:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786249200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786249200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786249200,1786249500,True,78837,77527,72516,1184,1339,76188,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,2.0692028999328613,,no_pullback,UP,145.561,,,,,,,no_pullback,UP,146.0,,,,,,,2026-08-09T04:20:00+00:00,2026-08-09T04:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786249500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786249500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786249500,1786249800,True,84187,82642,78499,1445,1594,81048,0,0.0,299.981,301,UP,quotes+trades,0.99,0.99,1.9817161560058594,,leader_confirm_too_soon_after_pullback,UP,162.086,162.101,162.111,,,,,leader_confirm_too_soon_after_pullback,UP,163.0,179.0,184.0,,,,,2026-08-09T04:25:00+00:00,2026-08-09T04:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786249800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786249800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786249800,1786250100,True,73732,72630,67170,934,1115,71515,0,0.0,300.0,301,DOWN,quotes,0.001,,1.3826208114624023,,leader_confirm_too_early_in_market,DOWN,7.793,7.832,61.664,,,,,leader_confirm_too_soon_after_pullback,DOWN,62.0,78.0,82.0,,,,,2026-08-09T04:30:00+00:00,2026-08-09T04:35:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786250100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786250100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786250100,1786250400,True,77946,76830,72580,1027,1134,75696,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.396958827972412,,leader_confirm_too_soon_after_pullback,DOWN,4.114,8.117,28.879,,,,,leader_confirm_too_soon_after_pullback,DOWN,5.0,9.0,29.0,,,,,2026-08-09T04:35:00+00:00,2026-08-09T04:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786250400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786250400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786250400,1786250700,True,84373,82682,78327,1565,1740,80942,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,1.6936919689178467,,leader_confirm_too_soon_after_pullback,DOWN,8.588,19.454,40.598,,,,,leader_confirm_too_soon_after_pullback,DOWN,9.0,20.0,41.0,,,,,2026-08-09T04:40:00+00:00,2026-08-09T04:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786250700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786250700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786250700,1786251000,True,94758,92929,87320,1785,1895,91034,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.510590076446533,,opposite_confirmed_first,UP,85.785,87.308,108.368,,,,,opposite_confirmed_first,UP,86.0,88.0,109.0,,,,,2026-08-09T04:45:00+00:00,2026-08-09T04:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786251000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786251000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786251000,1786251300,True,71502,70508,65869,888,1018,69490,0,0.0,300.0,301,DOWN,quotes+trades,0.001,0.0015,1.1076788902282715,,leader_confirm_too_soon_after_pullback,DOWN,1.327,1.385,8.551,,,,,leader_confirm_too_soon_after_pullback,DOWN,2.0,3.0,19.0,,,,,2026-08-09T04:50:00+00:00,2026-08-09T04:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786251300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786251300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786251300,1786251600,True,88128,86396,81768,1555,1775,84621,0,0.0,299.984,301,UP,quotes+trades,0.99,0.99,2.6924328804016113,,opposite_confirmed_first,DOWN,126.455,128.712,133.907,,,,,opposite_confirmed_first,DOWN,127.0,129.0,134.0,,,,,2026-08-09T04:55:00+00:00,2026-08-09T05:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786251600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786251600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786251600,1786251900,True,83816,82293,77011,1478,1559,80734,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.9569079875946045,,opposite_confirmed_first,DOWN,116.827,116.871,191.277,,,,,opposite_confirmed_first,UP,192.0,210.0,215.0,,,,,2026-08-09T05:00:00+00:00,2026-08-09T05:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786251900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786251900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786251900,1786252200,True,101497,99448,95694,1992,2121,97327,0,0.0,299.995,301,UP,quotes+trades,0.9325,0.985,3.27311110496521,,leader_confirm_too_soon_after_pullback,DOWN,53.743,53.769,53.818,,,,,leader_confirm_too_early_in_market,DOWN,54.0,57.0,136.0,,,,,2026-08-09T05:05:00+00:00,2026-08-09T05:10:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786252200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786252200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786252200,1786252500,True,97443,95554,90747,1814,1953,93601,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,3.619821071624756,,leader_confirm_too_soon_after_pullback,UP,106.017,106.036,106.352,,,,,leader_confirm_too_soon_after_pullback,UP,221.0,225.0,240.0,,,,,2026-08-09T05:10:00+00:00,2026-08-09T05:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786252500-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786252500-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786252500,1786252800,True,91322,89574,84808,1704,1786,87788,0,0.007,300.0,301,DOWN,quotes+trades,0.01,0.01,3.594336986541748,,leader_confirm_too_soon_after_pullback,DOWN,207.873,208.866,217.965,,,,,leader_confirm_too_soon_after_pullback,DOWN,208.0,209.0,218.0,,,,,2026-08-09T05:15:00+00:00,2026-08-09T05:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786252800-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786252800-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786252800,1786253100,True,86158,84489,79976,1585,1721,82768,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,2.891098976135254,,leader_confirm_too_early_in_market,UP,11.829,11.858,74.184,,,,,leader_confirm_too_soon_after_pullback,UP,74.0,78.0,90.0,,,,,2026-08-09T05:20:00+00:00,2026-08-09T05:25:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786253100-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786253100-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786253100,1786253400,True,91444,89793,86250,1604,1710,88083,0,0.0,300.0,301,UP,quotes+trades,0.975,0.99,3.9671828746795654,,leader_confirm_too_soon_after_pullback,UP,125.378,241.907,251.395,,,,,leader_confirm_too_soon_after_pullback,UP,126.0,242.0,252.0,,,,,2026-08-09T05:25:00+00:00,2026-08-09T05:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786253400-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786253400-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786253400,1786253700,True,87022,85553,80136,1379,1517,84036,0,0.0,299.984,301,UP,quotes+trades,0.99,0.99,3.670275926589966,,trade,UP,11.749,11.777,258.777,UP,0.76,0.26,"[[0.76,29.44],[0.77,15.0],[0.78,15.0],[0.79,20.0],[0.8,47.55],[0.81,35.0],[0.82,40.0],[0.83,40.0],[0.84,15.0],[0.85,10.0],[0.86,30.0],[0.87,30.0],[0.88,535.0]]",leader_confirm_too_soon_after_pullback,UP,257.0,258.0,259.0,,,,,2026-08-09T05:30:00+00:00,2026-08-09T05:35:00+00:00,300.0,300.0,296.3390133280444,3.6609866719555724,360.54069696368686,0.82192944048669,0.8320835970154448,0.88,13.0,1.0,True,60.540696963686855,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786253700-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786253700-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786253700,1786254000,True,77799,76335,72450,1359,1499,74836,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.3530330657958984,,leader_confirm_too_soon_after_pullback,DOWN,0.0,0.179,10.466,,,,,leader_confirm_too_soon_after_pullback,DOWN,0.0,1.0,11.0,,,,,2026-08-09T05:35:00+00:00,2026-08-09T05:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786254000-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786254000-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786254000,1786254300,True,84681,82930,78748,1656,1804,81126,0,0.001,300.0,301,DOWN,quotes+trades,0.01,0.01,2.3121609687805176,,leader_confirm_too_soon_after_pullback,DOWN,3.112,3.146,8.099,,,,,leader_confirm_too_soon_after_pullback,DOWN,9.0,14.0,16.0,,,,,2026-08-09T05:40:00+00:00,2026-08-09T05:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786254300-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786254300-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786254300,1786254600,True,79978,78686,74025,1195,1337,77349,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.153311014175415,,leader_confirm_too_soon_after_pullback,DOWN,0.0,0.137,0.443,,,,,leader_confirm_too_soon_after_pullback,DOWN,0.0,4.0,7.0,,,,,2026-08-09T05:45:00+00:00,2026-08-09T05:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786254600-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786254600-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786254600,1786254900,True,85107,83312,78820,1651,1853,81459,0,0.0,299.983,301,UP,quotes+trades,0.999,0.999,2.274259090423584,,leader_confirm_too_soon_after_pullback,UP,0.0,0.191,6.845,,,,,leader_confirm_too_soon_after_pullback,UP,0.0,1.0,7.0,,,,,2026-08-09T05:50:00+00:00,2026-08-09T05:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786254900-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786254900-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786254900,1786255200,True,81357,79888,75298,1318,1514,78374,0,0.0,299.985,301,UP,quotes+trades,0.99,0.99,2.0051157474517822,,leader_confirm_too_soon_after_pullback,UP,0.483,1.052,3.069,,,,,leader_confirm_too_soon_after_pullback,UP,1.0,2.0,7.0,,,,,2026-08-09T05:55:00+00:00,2026-08-09T06:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-09.zip::polymarket-btc-updown-5m-1786255200-2026-08-09.txt.zst,polymarket-btc-updown-5m-1786255200-2026-08-09.txt.zst,polymarket-btc-5m_2026-08-09.zip,1786255200,1786255500,True,109352,106640,101195,2554,2835,103805,0,0.0,300.0,301,UP,quotes+trades,0.9325,0.99,3.3270630836486816,,leader_confirm_too_soon_after_pullback,UP,0.0,1.864,5.304,,,,,leader_confirm_too_soon_after_pullback,UP,0.0,2.0,6.0,,,,,2026-08-09T06:00:00+00:00,2026-08-09T06:05:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
